98.245 3 
96.61 6 
95.83300000000001 8 
94.444 6 
94.444 6 
91.48899999999999 9 
96.153 4 
96.721 6 
92.307 6 
96.226 6 
96.49099999999999 5 
96.153 5 
96.363 8 
92.45200000000001 4 
96.363 4 
81.818 12 
93.478 7 
89.285 9 
94.52 6 
98.507 6 
96.551 6 
95.65200000000002 8 
96.61 6 
95.83300000000001 6 
93.877 6 
96.226 5 
95.83300000000001 8 
96.0 4 
89.09 1 
59.15400000000001 46 
100.0 4 
98.214 7 
91.666 7 
76.923 25 
88.888 9 
91.304 6 
95.744 9 
96.551 5 
91.111 6 
90.697 2 
89.83 8 
96.296 6 
94.642 5 
95.45400000000001 5 
96.825 4 
96.078 4 
96.875 4 
95.0 7 
95.0 2 
96.363 5 
96.153 5 
96.226 4 
87.234 4 
96.078 6 
94.117 6 
96.721 4 
96.363 4 
97.101 9 
96.721 6 
96.61 4 
95.774 5 
95.774 5 
96.774 5 
96.49099999999999 7 
93.877 23 
92.307 25 
71.875 0 
96.721 7 
95.91800000000002 8 
96.428 6 
96.153 5 
94.736 6 
90.56600000000002 2 
100.0 2 
98.214 4 
94.444 4 
90.909 7 
96.296 3 
93.939 9 
100.0 0 
96.666 3 
94.23 9 
96.666 5 
93.333 5 
100.0 2 
93.846 8 
90.0 6 
84.126 17 
85.0 6 
82.692 12 
98.36 2 
97.297 6 
96.078 7 
95.83300000000001 4 
95.83300000000001 4 
90.476 7 
95.744 5 
94.642 4 
95.83300000000001 4 
96.078 6 
100.0 5 
98.245 1 
96.363 5 
95.161 7 
96.551 5 
96.363 5 
96.296 5 
89.473 9 
87.5 7 
89.655 6 
96.153 5 
100.0 3 
96.428 6 
54.23700000000001 28 
52.459 31 
49.152 30 
89.189 6 
91.42800000000001 7 
93.939 7 
88.235 6 
88.157 11 
75.0 6 
93.75 9 
97.101 4 
50.0 12 
98.039 25 
94.366 10 
96.721 11 
72.972 13 
94.23 9 
100.0 7 
26.0 18 
95.744 7 
93.22 7 
96.774 3 
94.117 8 
94.444 7 
88.524 13 
97.101 8 
95.83300000000001 5 
93.75 5 
93.64999999999999 4 
94.444 6 
96.774 6 
92.857 7 
96.363 8 
91.48899999999999 6 
92.0 6 
92.0 7 
91.836 7 
92.98200000000001 10 
82.608 6 
92.45200000000001 6 
95.0 6 
95.08100000000002 6 
100.0 1 
95.238 6 
96.721 6 
87.234 7 
93.333 7 
96.363 5 
100.0 4 
93.181 5 
93.333 7 
95.555 8 
95.83300000000001 4 
89.13 7 
96.551 6 
96.0 6 
94.20199999999998 9 
94.827 6 
97.674 4 
100.0 4 
98.461 3 
100.0 4 
100.0 4 
100.0 2 
95.34800000000001 5 
95.83300000000001 6 
97.014 5 
88.333 10 
93.75 6 
95.91800000000002 4 
86.046 11 
96.0 7 
96.363 4 
96.226 7 
93.478 5 
89.795 2 
94.736 4 
96.666 8 
93.75 7 
93.506 8 
95.774 7 
92.68199999999999 5 
98.214 7 
100.0 5 
95.0 5 
96.49099999999999 6 
33.333 8 
28.570999999999998 8 
95.65200000000002 4 
94.117 8 
95.061 5 
95.31200000000001 8 
97.101 5 
98.55 6 
92.957 2 
100.0 7 
89.13 5 
97.26 5 
94.642 6 
64.15 11 
95.08100000000002 7 
98.461 0 
100.0 4 
59.09 22 
90.384 3 
93.22 4 
