1.0 4.893280222300717E-16
1.0 3.841220322382168E-8
1.0 5.687686680717835E-8
1.0 3.4596323806617673E-7
1.0 9.731547982665284E-5
1.0 1.7098631797314587E-4
1.0 0.003990052310224663
1.0 0.00860792086851841
1.0 0.14294386957516902
1.0 0.22394078887429236
1.0 0.6802806215335816
1.0 0.5871968189328158
1.0 0.07622155888402639
1.0 0.05114496346663506
1.0 0.026999228543286027
1.0 0.0012209848391704489
1.0 3.6807465045995107E-4
1.0 0.011025378625589907
1.0 0.03574743902399556
0.0 0.10261078842835873
1.0 0.002955013728137357
1.0 6.677236690126895E-5
1.0 1.3388993220888106E-6
1.0 1.0641036115827345E-5
1.0 3.0609668466930356E-13
1.0 9.533058272288737E-5
1.0 2.7606780214066683E-5
1.0 0.01510189508278253
1.0 0.03868019691795201
1.0 0.0428630589620156
1.0 0.03044208807709223
1.0 3.315876695906818E-4
1.0 2.1618839849237313E-6
1.0 3.558643407586777E-8
1.0 1.813067063336833E-8
1.0 1.4558976869690334E-10
1.0 8.649240271774025E-13
1.0 1.0317651102420955E-19
1.0 1.2341364090691612E-19
1.0 5.373017850241416E-12
1.0 5.585273360606307E-9
1.0 2.390004879949939E-17
1.0 1.2661807514886506E-15
1.0 3.294992215805245E-19
1.0 1.1780794069155197E-15
1.0 2.345781376341586E-18
1.0 5.079728936675283E-16
1.0 1.9905184568288554E-15
1.0 1.974531247537506E-15
1.0 4.224164533600557E-16
1.0 1.57855469486584E-15
1.0 8.583368495989735E-16
1.0 5.483240351915675E-8
1.0 3.1216044129056106E-16
1.0 1.0998780879083106E-15
1.0 9.83899959214862E-15
1.0 8.816843573693272E-8

