10 98.245 0.22394078887429236 0.6802806215335816 0.5871968189328158 
6 96.61 0.3687623534169696 0.6912161561333934 0.36951473772295707 
12 95.83300000000001 0.4972791919754407 0.6921425834133969 0.504404187651978 
5 94.444 0.6495139402604972 0.6723311279840329 0.4831491548174048 
9 94.444 0.6143638245161388 0.6149902198076008 0.22792010040839053 
9 91.48899999999999 0.6575688154453133 0.6848119703956891 0.5746973709870716 
3 96.153 0.04330908476246833 0.6679195763686875 0.6012872068857026 
12 96.721 0.5265285912196277 0.673831619378215 0.6581792967206593 
5 92.307 0.4704339262008006 0.6918383458097777 0.5886398252718797 
9 96.226 0.630656957666917 0.6829268131018917 0.57677209270283 
6 96.49099999999999 0.3336970289634578 0.6876696740009133 0.5740152777861341 
7 96.153 0.08095054188059307 0.6717696625948556 0.5928324380278326 
8 96.363 0.5061885623920662 0.5510001136103406 0.35104527820300063 
9 92.45200000000001 2.452212188434224E-5 0.36551843801465905 0.22935041914190496 
19 96.363 0.0012927254291584113 0.2948226822843046 0.2928061743363073 
6 81.818 0.6889938542282049 0.6931205704949689 0.6063291371344307 
6 93.478 0.6359543405347214 0.6765625528194614 0.49072006004745855 
9 89.285 0.6816552427081808 0.6839792236827846 0.6198769836164004 
11 94.52 0.4249021505240567 0.6772892310432971 0.6581511559846961 
15 98.507 0.6223559354616027 0.6810151620220279 0.49878974848574165 
9 96.551 0.2642385829539848 0.6831216888942672 0.5829005595536798 
10 95.65200000000002 0.4571799252075467 0.6913062266988717 0.5901191883916738 
9 96.61 0.2480261816634088 0.6907022771046663 0.2513882644854886 
4 95.83300000000001 0.563728077269313 0.6895937242849867 0.5193576441454264 
5 93.877 0.6317653002772494 0.687722946032274 0.5709817721659143 
6 96.226 0.30977465063668674 0.6869443267352344 0.5708957268211474 
6 95.83300000000001 0.6767658278335797 0.6931677122297072 0.5969002910870488 
8 96.0 0.41153473416661224 0.5812395428642266 0.08951720893080602 
1 89.09 0.0 0.23443046640832427 0.15845174563533004 
49 59.15400000000001 0.9799961884984476 1.1829965644026612 0.6010981060879399 
6 100.0 0.04403510187643595 0.6853894690717003 0.6608046245131107 
8 98.214 0.5209266763424649 0.6601500599486931 0.020523670560331636 
14 91.666 0.5982071003879991 0.6806528197167071 0.13847004818581216 
36 76.923 0.9338956670962197 1.0608700150886314 0.6861846232188812 
10 88.888 0.6411708978245049 0.688949795446895 0.5929297722157253 
9 91.304 0.06013718491304403 0.6753584300267529 0.5727817379487201 
9 95.744 0.6486966993413169 0.6834814776337139 0.6423636083756086 
7 96.551 0.24070279986039383 0.6813315696641522 0.5863039624042832 
6 91.111 0.6379635053737247 0.6669842174739113 0.42292848092751706 
8 90.697 0.024182530055060807 0.2941133712643092 0.2921049870064497 
11 89.83 0.6758984193795565 0.6841158704838368 0.608768647262 
11 96.296 0.6039412624072282 0.6850346141545404 0.5088714223142713 
13 94.642 0.6037818477024195 0.6841765932466526 0.5004052767450808 
10 95.45400000000001 0.35546829434523414 0.6911094381197107 0.5424407077392637 
9 96.825 0.03570545173657053 0.6705021914266656 0.5959803770740044 
8 96.078 0.38946184859338934 0.675642117521123 0.07962696815763652 
9 96.875 0.15720566226797336 0.48914517264623714 0.2857601269022713 
17 95.0 0.45799884855755424 0.6822210975793112 0.6496878887777189 
6 95.0 0.05607283758292668 0.2928186876943493 0.29082516710148454 
11 96.363 0.033328446055134436 0.6905706929454143 0.5614958561152763 
25 96.153 0.027296684537707592 0.6800182962921825 0.025059515337422733 
5 96.226 0.16856895980075487 0.6775456252909544 0.5862479973467076 
4 87.234 0.49015663602960285 0.665877354374631 0.11618103291190457 
12 96.078 0.5449463699563192 0.6036157848498718 0.01592020141053909 
3 94.117 0.4813010747969688 0.6931353070202485 0.539139442055014 
9 96.721 0.5053660794952888 0.6600541651614065 0.03780076797773917 
8 96.363 0.11892566419540665 0.6727680391827866 0.5964372611151103 
13 97.101 0.5877900095655699 0.6871318455448647 0.5109393322000271 
22 96.721 0.024171007598723454 0.6931275437679814 0.07485730339285464 
7 96.61 0.022760456701743422 0.668326234768081 0.6006597220671588 
18 95.774 0.2511236763101725 0.6823448099361953 0.5835075958515448 
6 95.774 0.3069848393189989 0.6864947989605271 0.5736417844341032 
32 96.774 0.024399143925589006 0.6929945293260402 0.02217623345464427 
